153676216,mammal study,1343-4152
158838016,journal of preventive medicine and public health,0254-5985
160629904,mental retardation and developmental disabilities research reviews,1080-4013
165402100,the nonproliferation review,1073-6700
168123707,applied psychology health and well being,1758-0854
168682784,kybernetes,0368-492X
177720306,annales d otolaryngologie et de chirurgie cervico faciale,
177883950,psychopraxis,1566-6166
178469169,acta paediatrica,0803-5253
181701687,uniletras,0101-8698
184126201,british journal of management,1045-3172
184693934,journal of tropical ecology,0266-4674
184725536,art journal,0004-3249
185027840,journal of the professional association for cactus development,1938-663X
188701816,acta physica slovaca,0323-0465
193011845,college mathematics journal,0746-8342
204840698,palliative & supportive care,1478-9515
206916388,journal of asset management,1470-8272
948528986,etudes theologiques et religieuses,0014-2239
949156905,florida state university business law review,
958117789,attention and performance,1047-0387
973212078,the national catholic bioethics quarterly,1532-5490
979787095,indian journal of engineering and materials sciences,0971-4588
1004453038,reports and transactions cardiff naturalists society,
2595145149,arxiv algebraic geometry,
2736617174,european medical journal rheumatology,2056-6395
2736941909,open linguistics,2300-9969
2737172530,biotechnologia acta,2410-7751
2737542012,revista verde de agroecologia e desenvolvimento sustentavel,1981-8203
2737750433,international journal of economic behavior,
2737939966,foods,2304-8158
2738085682,andrews university seminary student journal,2576-063X
2738129976,gremium,2007-8773
2738535301,asia & the pacific policy studies,2050-2680
2738612362,revista brasilera de coloproctologia,0101-9880
2739151380,infarma pharmaceutical sciences,0104-0219
2754038583,the journal of the dental association of south africa,
2754538193,the journal of the college of general practitioners,0307-4749
2754554812,naika internal medicine,0022-1961
2754758210,chinese journal of burns,
2755256265,contemporary longterm care,1934-4589
2755280571,arztliche wochenschrift,0365-6403
2755313817,minerva urologica,0026-4989
2755475715,revista de sanidad e higiene publica,0034-8899
2756295179,journal de biologie buccale,0301-3952
2764345782,ja clinical reports,2363-9024
2764352651,journal of bethune medical science,
2764355753,china integrated circuit,
2764367334,electronic journal of applied statistical analysis,2070-5948
2764397615,journals of community health research,
2764398943,australian journal of adult and community education,1035-0462
2764403422,the journal of corporate citizenship,1470-5001
2764425415,ʻulūm islāmiyyah journal,
2764434042,electric machines and control application,
2764437977,journal of dental research and review,2348-2915
2764452741,bioinfolet a quarterly journal of life sciences,0973-1431
2764460105,writing center journal,0889-6143
2764471423,foreign trade review,0015-7325
2764472447,journal of tourism college of zhejiang,
2764475504,journal of the maryland state dental association,0025-4355
2764494311,journal of korean political and diplomatic history,1229-4608
2764497610,digital journalism,2167-0811
2764512665,the community college enterprise,1081-9428
2764513154,educational broadcasting,
2764514738,health care food and nutrition focus,1090-2260
2764520504,engineering mechanics in civil engineering,
2764522685,journal of zhangzhou teachers college,
2764531419,journal of hefei university,
2764534072,florilegium,0709-5201
2764536255,journal of cost management,1092-8057
2764542428,bmq the boston medical quarterly,0524-1162
2764556124,memphis and mid south medical journal,
2764567861,journal of interventional gastroenterology,2154-1280
2764587734,material culture,0883-3680
2764596100,clinical oncohematology,
2764607683,the japanese journal of vascular surgery official journal of the japanese society for vascular surgery,
2764620180,evolution equations and control theory,
2764621532,japan hospitals the journal of the japan hospital association,0910-1004
2764631815,european archives of paediatric dentistry,
2764634622,journal of applied research in memory and cognition,2211-3681
2764638019,biomedical journal of scientific and technical research,2574-1241
2764643369,jackson hole research station annual report,
2764644540,ehumanista journal of iberian studies,1540-5877
2764658904,latest thinking,2510-5183
2764675855,journal of the medical association of thailand,0125-2208
2764677493,tyche contributions to ancient history papyrology and epigraphy,1010-9161
2764702754,east texas historical journal,0424-1444
2764709692,journal of henan education institute,
2764732855,journal of the power division,0569-8030
2764738766,international journal of energy science,
2764745905,forestry machinery and woodworking equipment,1001-4462
2764751247,aristotle university medical journal,2241-0678
2764757687,foreign medical science radiomedicine and nuclear medicine,
2764758797,brazilian business review,1808-2386
2764767441,european journal of clinical pharmacy atencion farmaceutica,2385-409X
2764769939,infant toddler intervention the transdisciplinary journal,1053-5586
2764777115,journal of material science and engineering,
2764789360,computer aided chemical engineering,1570-7946
2764790987,inner mongolian petrochemical industry,
2764798164,the japanese journal of correction,0287-4628
2764805056,human andrology,2090-6048
2764805652,asian journal of management,0976-495X
2764814485,industrial boiler,
2764814738,the journal of exercise nutrition and biochemistry,
2764827013,polish journal of natural sciences supplement,
2764830284,journal of henan institute of financial management,
2764853693,chinese journal of journalism & communication,
2764854370,cost engineering,0274-9696
2764856128,hospital outlook,1098-8416
2764862096,university of new hampshire law review,
2764863272,illinois classical studies,0363-1923
2764879280,software quality professional magazine,
2764880136,natural resources and environmental issues,1069-5370
2764886131,infrared technology,
2764898846,grade teacher,
2764899252,journal of neurology and neurophysiology,2155-9562
2764911371,persian journal of acarology,2251-8169
2764920964,seattle university law review,1078-1927
2764922153,central european journal of economic modelling and econometrics,2080-0886
2764948630,journal of crystallization process and technology,2161-7678
2764952023,progress in modern biomedicine,1673-6273
2764971224,fleischwirtschaft international journal for meat production and meat processing,0179-2415
2764971695,the pharma innovation journal,2277-7694
2764972597,the international journal of alcohol and drug research,1925-7066
2764981046,health education and health promotion,
2764983938,china journal of orthopaedics and traumatology,1003-0034
2764991208,occupational medicine quarterly journal,
2765004085,jr east technical review,1347-8907
2765009477,journal of yunnan tropical crops science & technology,
2765019496,tsukuba journal of mathematics,0387-4982
2765027770,jyvaskyla studies in education psychology and social research,0075-4625
2765039860,journal of arboriculture,0278-5226
2765040586,journal of animal production,1411-2027
2765041436,tij s research journal of economics & business studies rjebs,2251-1555
2765049725,journal of mechanical engineering and sciences,2289-4659
2765062994,renewable energy & power quality journal,2172-038X
2765066860,journal of shangluo university,
2765072364,topics in antiviral medicine,2161-5853
2898217527,biochimie open,2214-0085
2898405271,ifac papersonline,2405-8963
3207397,mathematical medicine and biology a journal of the ima,
3939789,catalysis surveys from japan,1384-6574
6775291,journal of geometric analysis,1050-6926
9267417,advances in mass spectrometry,0568-000X
10731693,ieej transactions on electrical and electronic engineering,1931-4973
12418545,general and comparative endocrinology,0016-6480
13275601,american scholar,0003-0937
15510560,ceskoslovenska psychologie,0009-062X
21016770,armed forces & society,0095-327X
23710414,jahrbuch fur internationale germanistik,0449-5233
25157213,journal of guidance control and dynamics,0731-5090
27825752,journal of positive behavior interventions,1098-3007
30317932,journal of educational evaluation for health professions,1975-5937
30803906,science communication,1075-5470
33442941,chinese physics b,1674-1056
33826441,african journal of biomedical research,1119-5096
45717877,journal of neuroradiology,0150-9861
50649283,asia pacific social science review,0119-8386
51923826,fungal genetics and biology,1087-1845
54671146,international journal of estuarine and coastal law,0268-0106
54672533,european journal of orthopaedic surgery and traumatology,1633-8065
55827047,journal of biblical literature,0021-9231
58438227,journal of revenue and pricing management,1476-6930
61551921,reflective practice,1462-3943
63285341,anales de la asociacion quimica argentina,
65528657,journal of regional science,0022-4146
66978891,latin american music review,1536-0199
68791138,international journal of leprosy and other mycobacterial diseases,0148-916X
72117940,militargeschichtliche zeitschrift,0026-3826
72124352,asia europe journal,1612-1031
76152103,ieee transactions on systems man and cybernetics,0018-9472
76849566,journal of clinical psychopharmacology,0271-0749
79849269,safundi,1543-1304
81845475,world competition,1011-4548
84477457,the open applied mathematics journal,1874-1142
91663717,point of care the journal of near patient testing & technology,1533-029X
94552155,organization & environment,1086-0266
95496512,review of development economics,1363-6669
95918058,journal of the cardiometabolic syndrome,1559-4564
101120184,international spectator,0393-2729
105920018,econtent,1525-2531
108455820,australian economic history review,0004-8992
108509855,epilepsy & seizure,1882-5567
113426170,compensation & benefits review,0886-3687
114550841,ethnicity & disease,1049-510X
116585092,allergology international,1323-8930
117564099,educational philosophy and theory,0013-1857
118216261,robotics and computer integrated manufacturing,0736-5845
118246204,international communications in heat and mass transfer,0735-1933
121682720,medicina paliativa,1134-248X
121845880,aviation,1648-7788
130106071,urotoday international journal,1939-4810
131067839,journal of bangladesh academy of sciences,0378-8121
134841769,neuroimmunomodulation,1021-7401
134918553,healthcare informatics research,2093-3681
136099329,qualitative research,1468-7941
137168836,the chinese german journal of clinical oncology,
145577349,hidrobiologica,0188-8897
147980290,bulletin de l academie nationale de medecine,0001-4079
151847409,american journal of pharmacology and toxicology,1557-4962
158954972,international journal of sustainable society,1756-2538
163255482,zeitschrift fur assyriologie und vorderasiatische archaologie,0084-5299
164609412,journal of spacecraft and rockets,0022-4650
165318533,informs journal on computing,
171701747,journal of animal and feed sciences,1230-1388
173210990,current treatment options in cardiovascular medicine,1092-8464
174443613,journal of forest research,1341-6979
177486402,annals of surgical oncology,1068-9265
177586587,computer supported cooperative work,0925-9724
178520001,legal ethics,1460-728X
179113119,the korean journal of gastroenterology,1598-9992
182450478,revista do instituto de medicina tropical de sao paulo,0036-4665
183600629,library hi tech news,0741-9058
183889457,toxic substance mechanisms,1076-9188
185743309,seminars in colon and rectal surgery,1043-1489
188633547,fish physiology and biochemistry,0920-1742
192202259,progress in cardiovascular diseases,0033-0620
192843772,journal of information processing,0387-6101
195406215,research letters in inorganic chemistry,1687-6806
198743898,advances in imaging and electron physics,1076-5670
202114060,gastroenterology nursing,1042-895X
205929853,electronic commerce research,1389-5753
971171794,applied acoustics,0003-682X
1008122833,germinal,
2504628507,journal of obsessive compulsive and related disorders,2211-3649
2596924766,frontiers in cell and developmental biology,2296-634X
2736542709,hrvatski dijalektoloski zbornik,
2736697713,advances in computer science an international journal,2322-5157
2736712646,brussels studies,2031-0293
2737125364,economics development analysis journal,2252-6560
2737274798,specijalna edukacija i rehabilitacija,1452-7367
2737307235,international journal of whole person care,2291-918X
2737461468,caderno virtual de turismo,1677-6976
2737590703,majalah ilmiah peternakan,0853-8999
2737677493,revista electronica de investigacion educativa,1607-4041
2737819225,cadernos de estudos africanos,1645-3794
2737961119,geofocus,1578-5157
2738552420,journal of performing arts leadership in higher education,
2738658198,cadernos do desenvolvimento fluminense,2317-6539
2738658678,revista comunicacao e sociedade,1645-2089
2739210528,apuntes de investigacion del cecyp,0329-2142
2739372441,independent journal of management & production,2236-269X
2755260485,annali di radiologia diagnostica,0003-4673
2755479478,annals of medical and health sciences research,2141-9248
2755566853,medical laboratory sciences,0308-3616
2756387919,rivista sperimentale di freniatria e medicina legale delle alienazioni mentali,0370-7261
2764347818,the scientific basis of medicine annual reviews,0080-7729
2764353848,who south east asia journal of public health,2224-3151
2764373473,women in judaism a multidisciplinary e journal,1209-9392
2764373801,journal of huaibei coal industry teachers college,
2764388608,world academy of science engineering and technology international journal of mechanical and mechatronics engineering,
2764397105,journal of wuhan bioengineering institute,
2764400069,drug topics supplements,
2764408538,asian journal of research in marketing,2277-6621
2764415839,journal of xi an institute of finance and economics,
2764416040,quality innovation prosperity,1335-1745
2764447924,current issues in economics and finance,1936-2374
2764450726,soviet journal of nuclear physics,0038-5506
2764450995,current protocols in food analytical chemistry,2572-5599
2764478084,ijns indonesian journal on networking and security,2354-6654
2764510598,international journal of pure and applied mathematics,1314-3395
2764514238,journal of marine science research & development,2155-9910
2764514638,nature environment and pollution technology,0972-6268
2764535251,educational research quarterly,0196-5042
2764546361,iowa literaria,2578-6202
2764548274,polymer communications,0263-6476
2764576871,information management & technology,1356-0395
2764577009,journal of psychology & clinical psychiatry,2373-6445
2764593146,asia pacific journal of rural development,1018-5291
2764594318,journal of the association for academic minority physicians the official publication of the association for academic minority physicians,1048-9886
2764595016,current interventional cardiology reports,1523-3839
2764599268,art science and technology,
2764601727,journal of technology and teacher education archive,
2764612400,dental diamond,0386-2305
2764622858,advances in materials physics and chemistry,2162-531X
2764630394,journal of microbiology epidemiology and immunobiology,0372-9311
2764630671,chinese journal of bioprocess engineering,1672-3678
2764636412,modern journal of language teaching methods,2251-6204
2764666221,the journal of practical medicine,1006-5725
2764667283,electro optic technology application,
2764668723,meso the first croatian meat journal,1332-0025
2764669484,progress in cell research,0924-8315
2764686729,endocrinology&metabolism international journal,
2764687235,official gazette of the united states patent and trademark office patents,
2764690847,journal of research in pharmacy practice,2279-042X
2764714241,economic reports,
2764715982,international archives of biomedical and clinical research,2454-9886
2764747195,dialogue and universalism,1234-5792
2764759399,journal of the institute of internal auditors japan,
2764805192,modern believing,1353-1425
2764815209,communication and cognition monographies,0378-0880
2764818885,journal of clinical pediatric surgery,
2764876117,european journal for sport and society,1613-8171
2764893161,journal of chinese mass spectrometry society,1004-2997
2764918347,asian journal of experimental sciences,0971-5444
2764923183,international journal of epidemiologic research,
2764937020,world medical journal,0049-8122
2764944466,journal of emerging technologies and innovative research,2349-5162
2764951333,ege academic review,1303-099X
2764974627,open journal of endocrine and metabolic diseases,2165-7424
2764980717,journal of gannan medical university,
2764980871,brazilian journal of forestry and enviroment,2179-8087
2765010835,psychology of popular media culture,2160-4134
2765021154,the journal of the greater houston dental society,1062-0265
2765025381,journal of adult and continuing education,1343-3210
2765035797,the international journal on the image,2152-7857
2765042416,advances in applied research,0974-3839
2765043933,journal of liaoning provincial college of communications,
2898175090,personalized medicine in psychiatry,2468-1717
2898322222,revista mexicana de urologia,2007-4085
2583990,journal of writing in creative practice,1753-5190
11400418,journal of lipid research,0022-2275
11819684,bshm bulletin journal of the british society for the history of mathematics,
14913209,russian engineering research,1068-798X
16299936,sandgrouse,0260-4736
18747983,comprehensive physiology,2040-4603
24717195,epidemics,1878-0067
25155249,journal of alzheimer s disease,1387-2877
25269534,behavioral neuroscience,0735-7044
25437986,structure and bonding,0081-5993
30479993,elektronika ir elektrotechnika,1392-1215
32679471,saudi journal of biological sciences,1319-562X
32776067,international journal of energy research,0363-907X
35022943,current hematologic malignancy reports,1558-8211
37102667,german research,0172-1526
38407038,arabian journal of geosciences,1866-7511
41500138,prehospital emergency care,1090-3127
41709181,american journal of bioethics,1526-5161
44978486,forschende komplementarmedizin und klassische naturheilkunde,
47478517,electrochemical and solid state letters,1099-0062
50221404,postgraduate radiology,0273-0278
54351841,journal of police and criminal psychology,0882-0783
58130905,perspectives on audiology,1940-8587
61687237,psyccritiques,1554-0138
63092396,preslia,0032-7786
65409541,future lipidology,1746-0875
74425203,criminal justice and behavior,0093-8548
77607499,conflict and health,1752-1505
79457278,polish journal of veterinary sciences,1505-1773
81330323,endokrynologia polska,0423-104X
81924583,psychoneuroendocrinology,0306-4530
85248228,fitopatologia brasileira,0100-4158
86486980,reproductive medicine and biology,1445-5781
89915087,the open autoimmunity journal,
90004660,journal of urologic pathology,1067-1919
90029450,brain research protocols,1385-299X
90284741,indian journal of pediatrics,0019-5456
91118348,journal of applied research and technology,1665-6423
92085786,sozial und praventivmedizin,0303-8408
96095673,british journal of educational psychology,0007-0998
96167972,corrosion science,0010-938X
96606828,mosaic a journal for the interdisciplinary study of literature,
96991864,clin alert,0069-4770
102629317,journal of physics a mathematical nuclear and general,0301-0015
103671469,discrete and computational geometry,0179-5376
104414929,plant biology,1435-8603
106136717,university journal of business,1525-6979
107223205,the history of the family,
107655702,royal institute of philosophy lectures,
109410978,annales umcs artes,
111367495,journal of material cycles and waste management,1438-4957
116585955,gayana,0717-652X
117898428,cerebral cortex,1047-3211
119636414,experimental mathematics,1058-6458
120311709,journal of direct data and digital marketing practice,1746-0166
123077974,archives of american art journal,0003-9853
125270255,the journal of modern history,0022-2801
127660348,journal of systems architecture,1383-7621
128457257,educational gerontology,0360-1277
131078631,wilderness & environmental medicine,1080-6032
132600976,prenatal and neonatal medicine,1359-8635
137163093,medical dosimetry,1873-4022
137860580,biotechnology for biofuels,1754-6834
144292592,geodetski list,0016-710X
146364893,frontiers in human neuroscience,1662-5161
155055333,music and medicine,
155657779,international journal of business innovation and research,1751-0252
158288324,south african journal of chemistry suid afrikaanse tydskrif vir chemie,
158411110,mathematical modelling,0270-0255
158461301,the burlington magazine,0007-6287
161302385,journal of pharmacokinetics and pharmacodynamics,1567-567X
166528271,folk life,0430-8778
168124881,software engineering journal,0268-6961
168360087,herpesviridae,2042-4280
170287832,libri,0024-2667
173817438,cryptogamie mycologie,0181-1584
187544689,the foot,0958-2592
187596836,global jurist frontiers,1535-1653
187812894,journal of contemporary health law and policy,0882-1046
190894205,perspectives of new music,0031-6016
193382896,the open marine biology journal,1874-4508
193575786,journal of soil contamination,
194005134,berliner journal fur soziologie,0863-1808
196489185,african studies review,0002-0206
199810014,american journal of hematology,0361-8609
201572742,journal of aging humanities and the arts,1932-5614
204027754,eye & contact lens science and clinical practice,1542-2321
205249489,japanese journal of science and technology for identification,
206225968,journal of fermentation and bioengineering,0922-338X
944253191,dermatologica helvetica,1420-2360
970612249,journal of biological research thessaloniki,
994604858,naval review,1741-5535
1020151799,journal of the oxford university history society,
2475387103,journal of the hellenic veterinary medical society,1792-2720
2477703865,puerto rico health sciences journal,0738-0658
2480748589,vehicular communications,2214-2096
2531072874,springerplus,2193-1801
2597136632,arxiv information retrieval,
2736349558,bulletin astronomique de belgrade,
2736491989,glasnik sumarskog fakulteta univerzitet u beogradu,0353-4537
2736555531,isrn education,2090-8652
2736779834,journal of fuzzy set valued analysis,2193-4169
2736815883,reflexion politica,0124-0781
2737070464,sociedades precapitalistas,2250-5121
2737291875,innovative surgical science,2364-7485
2737569433,ejnmmi physics,2197-7364
2737623572,baltic journal of real estate economics and construction management,2255-9604
2737774241,sucasni informacijni tehnologii u sferi bezpeki ta oboroni,
2737816071,paginas a&b,0873-5670
2738021163,tema,
2738114847,biosfer jurnal biologi dan pendidikan biologi,
2738187777,tlatemoani revista academica de investigacion,1989-9300
2738402484,miscelanea a journal of english and american studies,1137-6368
2738574721,konuralp tip dergisi,1309-3878
2738721146,eastern journal of european studies,2068-651X
2739108755,profile issues in teachers professional development,1657-0790
2752473405,ortopediia travmatologiia i protezirovanie,0030-5987
2754166606,endocrinologia experimentalis,0013-7200
2754563414,ceskoslovenska neurologie,0009-0581
2755380986,psychiatria et neurologia japonica,
2764347830,journal of huangshan university,
2764370296,the chuo law review,0009-6296
2764371742,iranian journal of nuclear medicine,1681-2824
2764400042,ghana library journal,0855-3033
2764401513,world academy of science engineering and technology international journal of geotechnical and geological engineering,
2764413453,journal of offender counseling services & rehabilitation,0195-6116
2764416841,foundations of control and management sciences,1731-2000
2764423901,research & reviews journal of agriculture and allied sciences,2319-9857
2764443953,international journal of learning teaching and educational research,1694-2116
2764459087,china medical abstract of dermatology,
2764466733,world academy of science engineering and technology international journal of sport and exercise sciences,
2764470621,research on iron and steel,
2764488477,journal of panyu polytechnic,
2764507415,indian journal of contemporary dentistry,2320-5806
2764512993,the australasian journal of popular culture,
2764514435,iccc international digital design invitation exhibition,
2764515316,journal of korean association of pediatric surgeons,
2764537526,chinese journal of drug application and monitoring,
2764568037,chinese journal of minimally invasive neurosurgery,
2764579050,mycobacterial diseases,2161-1068
2764597973,the jewish quarterly,
2764606114,chinese journal of modern operative surgery,
2764609569,dementia and neurocognitive disorders,1738-1495
2764612335,journal of hydro electric power,
2764612685,the ma journal,
2764623224,medicine and pharmacy of yunnan,1006-4141
2764624570,the brooklyn hospital journal,
2764629891,university of richmond law review,0566-2389
2764636812,china journal of traditional chinese medicine and pharmacy,1673-1727
2764636910,electric switchgear,
2764658377,the international journal of turkish studies,
2764685102,journal of the royal central asian society,
2764688074,modern defence technology,
2764699120,bureau memorandum,
2764721700,kite journal of electronics engineering,1016-3417
2764727456,journal of natural remedies,0972-5547
2764739207,chinese journal of geriatric heart brain and vessel diseases,1009-0126
2764755000,aluminum fabrication,
2764766906,new england journal of higher education,1938-5978
2764769591,petrochemical technology,1000-8144
2764770519,journal of southwest university,
2764773822,advances in atomic and molecular physics,0065-2199
2764775620,the journal of intergroup relations,
2764780686,orthopaedic genius,2542-131X
2764781126,chemical intermediates,
2764790818,weifang higher vocational education,
2764817564,debates do ner,1519-843X
2764825317,chinese journal of multiple organ diseases in the elderly,
2764826542,journal of the south african forestry association,0375-9873
2764832460,dental laboratory review,0011-8672
2764834048,professional care of mother and child,0964-4156
2764840801,rhode island medicine,1061-222X
2764841697,ira international journal of management & social sciences,
2764860128,journal of biological and scientific opinion,2321-6328
2764867131,the journal of community and supportive oncology,2330-7749
2764879463,social space,1793-7809
2764909317,culture and communication,
2764921442,journal of hohai university changzhou,
2764935473,resident and staff physician,0034-5555
2764958884,international journal of geomatics and geosciences,
2764965119,journal of tianjin university of traditional chinese medicine,
2764969926,asian journal of home science,0973-4732
2764976962,studies in the spirituality of jesuits,1084-0850
2764990949,alcohol health and research world,0090-838X
2764992876,journal of jsce,2187-5103
2765016542,journal of tianjin r&tv university,
2765025765,international blood research & reviews,
2765028224,journal of beijing people s police college,
2765061250,journal of china institute of water resources and hydropower research,
2765065192,the medical journal of okmeydani training and research hospital,
2765076384,sustainable energy,2164-9065
2765078707,journal of the new england water works association,0028-4939
2898118279,zentralblatt fur bakteriologie mikrobiologie und hygiene 1 abt originale a medizinische mikrobiologie infektionskrankheiten und parasitologie,0174-3031
2898302942,analytical chemistry research,2214-1812
2898433689,pediatria,0120-4912
2898537173,journal of oncological sciences,2452-3364
3034250843,clinical medicine of china,1008-6315
1043257,acta oncologica,0284-186X
3200972,international journal of the legal profession,0969-5958
4140075,east african medical journal,0012-835X
5875222,bulletin for the study of religion,2041-1863
5906035,journal of investigational allergology and clinical immunology,1018-9068
11380747,canadian veterinary journal revue veterinaire canadienne,0008-5286
12358048,journal of nanjing medical university,1007-4376
14279969,polar science,1873-9652
14492703,journal of religion and film,1092-1311
15932597,diabetes spectrum,1040-9165
17551360,water resources management,0920-4741
18481763,revista argentina de microbiologia,0325-7541
23859237,journal for the study of judaism,
24221444,cultura,1584-1057
25199231,seminars in veterinary medicine and surgery small animal,
25635787,the open environmental pollution & toxicology journal,
27130025,nuovo cimento della societa italiana di fisica c colloquia on physics,
34010420,new perspectives on turkey,0896-6346
34108376,journal of endovascular therapy,1526-6028
35246616,international review of finance,1369-412X
41034432,quantum information & computation,1533-7146
46169546,gerontology & geriatrics education,0270-1960
48243769,systems and synthetic biology,1872-5325
56819634,gems & gemology,0016-626X
60324941,numerical linear algebra with applications,1070-5325
60362788,cellular and molecular life sciences,1420-682X
60635053,language and linguistics compass,1749-818X
61246407,journal de mathematiques pures et appliquees,0021-7824
68541908,obesity research,1071-7323
70019389,contemporary literature,0010-7484
70371499,journal of american college health,0744-8481
70513841,addiction,0965-2140
76122197,international journal of information systems and social change,1941-868X
78060005,mitochondrial dna,1940-1736
81195867,dendrobiology,1641-1307
84593805,handbook of metal physics,1570-002X
85772680,oil & gas journal,0030-1388
86708968,southern african humanities,1681-5564
91252481,computer speech & language,0885-2308
94236332,representations,0734-6018
99063006,other voices,1094-2254
100542168,acta physica hungarica a) heavy ion physics,1219-7580
103348311,kagaku tetsugaku,
111636273,china review international,1069-5834
112174522,medical education online,1087-2981
113771045,the open atmospheric science journal,1874-2823
114499311,polymer engineering and science,0032-3888
115255960,african journal of science and technology,1607-9949
118364265,the fletcher forum of world affairs,1046-1868
120252288,headache care,
120870440,chemical research in chinese universities,1005-9040
121181480,advances in chronic kidney disease,1548-5595
124830628,journal of biochemical and molecular toxicology,1095-6670
131000621,ieee intelligent transportation systems magazine,1939-1390
131852005,european financial management,1354-7798
132538520,australian journal of political science,1036-1146
138569045,european journal of vascular and endovascular surgery,1078-5884
141585851,chemical geology,0009-2541
142112625,national weather digest,0271-1052
142542876,british journal of radiology,0007-1285
144070897,spe drilling engineering,
147245204,cell preservation technology,1538-344X
147597260,journal of infrastructure development,0974-9306
148258267,ophthalmology clinics of north america,0896-1549
150241694,the linguistic review,0167-6318
155257425,philosophy of photography,2040-3682
155951557,pathophysiology of haemostasis and thrombosis,1424-8832
156373607,wisconsin law review,0043-650X
161526671,era forum,1863-9038
163999426,journal of roman archaeology,1047-7594
165960630,bulletin of the natural history museum zoology series,
181026339,british polymer journal,0007-1641
182717252,the quarterly review of biology,0033-5770
185036829,myrmecological news,1025-6164
187244770,studies in musical theatre,
189381513,journal of biological physics,0092-0606
189581361,current attention disorders reports,1943-457X
190011727,organisms diversity & evolution,1439-6092
190787756,symmetry,2073-8994
193006928,information systems,0306-4379
194540436,journal of foot & ankle surgery,1067-2516
196493665,traffic injury prevention,1538-9588
198914822,earth science informatics,1865-0473
200552348,endo praxis,
200748917,emotional and behavioural difficulties,1363-2752
201174012,power engineering,0032-5961
206167473,scripta geologica,0375-7587
1011129243,ceska literatura,0009-0468
1034329971,peregrine,
2736353577,revista de la universidad industrial de santander salud,0121-0807
2736380014,em extensao,1518-6369
2736496212,religio jurnal studi agama agama,2088-6330
2736670869,iranian journal of infectious diseases and tropical medicine,1680-0192
2736715846,issledovaniâ i praktika v medicine,
2736881203,informing science the international journal of an emerging transdiscipline,1521-4672
2737257999,revista brasileira de sociologia do direito,2359-5582
2737413915,analiza i egzystencja,1734-9923
2737533559,infinity,2089-6867
2737783193,ran,
2738318526,journal of research in education sciences,2073-753X
2738453268,new theology review,0896-4297
2739053435,journal of perspectives in applied academic practice,2051-9788
2753356998,tsitologiia,0041-3771
2754452471,the journal of nihon university school of dentistry,0029-0432
2755349036,rivista dell istituto sieroterapico italiano,0300-9904
2755427355,revista de igiena bacteriologie virusologie parazitologie epidemiologie pneumoftiziologie bacteriologia virusologia parazitologia epidemiologia,0376-4494
2755664837,sante publique (vandoeuvre les nancy france),
2755735852,materials management in health care,1059-4531
2764345206,journal of indonesian tourism and development studies,2338-1647
2764355697,strong motion earthquake records in japan,
2764359948,principles of the ecology,
2764361514,methods of information in medicine supplement,0580-9525
2764408256,database systems journal,2069-3230
2764409186,the hitotsubashi review,0018-2818
2764427694,research in ancient chinese language,
2764453620,journal of guangxi traditional chinese medical university,
2764469333,world academy of science engineering and technology international journal of humanities and social sciences,
2764469560,journal of adventist mission studies,1553-9881
2764470642,international journal of advances in scientific research,2395-3616
2764478219,the journal of the association for vascular access,1552-8855
2764500888,specs journal of art and culture,
2764508940,current catalysis,
2764513663,inimpact the journal of innovation impact,2051-6002
2764527781,transnational legal theory,2041-4005
2764540678,pancreatic disorders & therapy,2165-7092
2764557037,the asbury journal,2375-5814
2764564467,western journal of agricultural economics,1068-5502
2764567964,bulletin of medical ethics,0962-9564
2764586305,records of the zoological survey of india,0375-1511
2764600419,graphics gems,
2764601588,chinese journal of energetic materials,
2764614948,drug topics hospital pharmacists report,
2764623342,past global changes magazine,2411-605X
2764662244,journal of mathematical finance,2162-2442
2764665577,the japanese medical journal,0368-3095
2764668624,loyola of los angeles entertainment law review,1536-5751
2764679690,franciscan studies,0080-5459
2764723455,management and change,
2764739756,ukrainian food journal,2304-974X
2764744603,canadian journal of history of sport,
2764750163,the middle grades research journal,
2764754530,journal of anhui institute of architecture & industry,
2764766473,sport science,1840-3662
2764770592,clinical and experimental thyroidology,2310-3787
2764785906,tile & brick international,0938-9806
2764820145,the journal of pedodontics,0145-5508
2764830855,japan labor review,1348-9364
2764831489,industry and environment,0378-9993
2764840190,the c users journal archive,1075-2838
2764843579,executive educator,0161-9500
2764848976,the journal of corporate law studies,1473-5970
2764861671,james cook university law review,1321-1072
2764863257,journal of economics and business administration,0387-3129
2764869262,transactions japanese geomorphological union,0389-1755
2764881294,korean journal of health psychology,1229-070X
2764885460,journal of hospital supply processing and distribution,0738-2928
2764900375,healthline journal of indian association of preventive and social medicine,2229-337X
2764904012,journal of cardio thoracic medicine,2322-5750
2764904563,commutation & transmission,0242-1283
2764910104,transactions of japanese society for medical and biological engineering,1347-443X
2764922610,pipeline technique and equipment,
2764923375,journal of hangzhou institute of electronic engineering,
2764929385,east asian mathematical journal,1226-6973
2764932760,journal of primary health care,1172-6156
2764936380,philosophy psychology pedagogy,
2764941890,asian journal of sports medicine,2008-000X
2764949971,guizhou water power,
2764951984,silpakorn university journal of social sciences humanities and arts,2586-8519
2764980960,japan concrete institute,
2764985226,berkeley program in law & economics,
2764992588,relatec latin american journal of educational technology,
2764994407,journal of medical laboratory science,1116-1043
2765002038,the journal of korean teacher education,1738-7256
2765004316,engineering construction and operations in space iii,
